1860-11-01_article_36	1860-11-01	article	NO HEADER	;;; Heavy suit for damages against Cortina.;;; --We learn from the Rio Grande Sentinel that a civil suit has been brought against the notorious Juan N. Cortina by Robert S. Shears, in which the latter claims $30,000 damages for injuries sustained in being shot and wounded in Brownsville by the Mexican "filibuster," during the troubles on the Rio Grande a year ago.;;; 
1860-11-01_article_37	1860-11-01	article	NO HEADER	;;; To be launched.;;; --The ship Virginia Dare will be launched in Baltimore on Saturday next.;;; Tonnage 900.;;; The vessel is intended for the line between Richmond and England.;;; 
1860-11-01_article_38	1860-11-01	article	Local matters.	;;; A Tribute to merit;;; --Editors of Dispatch: Mr. Walter C. Freeman, the well known painter of this city, having just finished the thorough painting of the Exchange Hotel, inside and out, under contract with the stockholders, it is but just that they should express their high gratification at the skill and taste displayed by him in executing an extensive a contract, no less than their commendation of him as a faithful workman and reliable gentleman.;;; The Hotel has been painted in artistic style from basement to attic, and since the conclusion of the job has had the praise of all its friends and patrons coming from the four quarters of the globe, as well as those of the Ballard House, which also received the renovating touch of Mr. Freeman's elastic brushes.;;; It is deemed but an act of simple justice to him to say to the public that he has proved himself capable of performing the most difficult job (as proved by the above instance,) in a satisfactory and able manner. (*)many Stockholders.;;; Local matters.;;; 
1860-11-01_article_39	1860-11-01	article	NO HEADER	;;; Supreme Court of Appeals--Totty's case.;;; --The application for a writ of habeas corpus  on behalf of William D. Totty, convicted in Judge Lyons' Court of murder in the first degree, and sentenced to be hanged on Saturday next, has been considered by the Court of Appeals, and its judgment was pronounced yesterday.;;; The application necessarily involved the question as to the constitutionality of the act creating that Court, and the writ prayed for was denied, all the Judges of the Court of Appeals being of opinion that it was within the competency of the General Assembly to create the new Hustings Court, and that the act for that purpose was free from any constitutional objection.;;; 
1860-11-01_article_40	1860-11-01	article	NO HEADER	;;; Larceny.;;; --John, a slave, was arraigned before the Mayor yesterday, on a charge of stealing a piece of calico from his master, Joseph Rosenbaum.;;; As John acknowledged the theft, but little time was occupied in disposing of his case, and he was sentenced to thirty lashes.;;; The calico was left with Mary Cooper, a free negro woman, living in the basement of Ann Stevenson's house, in "Solitude," and she was punished for receiving the stolen goods.;;; Virginia Turner and Harriet Hellum, two white women boarding with Ann Stevenson, were also up on the charge of receiving the calico, but the evidence being insufficient, they were set at liberty.;;; 
1860-11-01_article_41	1860-11-01	article	NO HEADER	;;; The Agricultural Fair.;;; --The receipts for tickets at the late Agricultural Fair, amounted to about $5,400. We have not ascertained the total amount of tickets and certificates of membership, but suppose it will not fail short of $10,000. Thus we have a proof of the successful result of the exhibition.;;; It has exceeded that of any previous Fair, and the anticipation of its friends have been fully realized.;;; If there were any who were deterred from coming, through expectations of a failure, we hope that they will not be thus influenced hereafter.;;; The meeting of the Executive Committee of the Central Society, announced for yesterday, did not take place.;;; 
1860-11-01_article_42	1860-11-01	article	NO HEADER	;;; Consecration.;;; --The Chapel of St. Paul's, on 5th, between Canal and Byrd streets, was consecrated yesterday, according to the beautiful ritual of the Episcopal Church.;;; The venerable Bishop Meade officiated, assisted by several clergymen.;;; The consecration sermon was preached by the Rev. Mr. Gatewood, rector of the chapel, and the congregation manifested a very deep interest in the words of truth that fell from the speaker's lips.--This chapel, the seats in which are free to all, has been erected through the efforts of the society of St. Paul's Church, and it will, we doubt not, become the means of accomplishing much good.;;; 
1860-11-01_article_43	1860-11-01	article	NO HEADER	;;; Owners of Slaves.;;; --It appears from returns in possession of the Auditor of Public Accounts that there are at the present time, in Virginia, 53,456 slave owners over 24 years of age. This is about one-fourth of the entire portion of the population who have arrived at years of maturity.;;; The statement refutes the oft-repeated assertion of the Northern journals that a comparatively small proportion of the inhabitants of Virginia are interested in the institution of slavery.;;; The irrepressible conflict will find the Old Dominion ready to defend slavery, in which she is so materially concerned.;;; 
1860-11-01_article_44	1860-11-01	article	NO HEADER	;;; Theatre.;;; --Notwithstanding the rain on Tuesday night, the attendance at the Theatre was quite large, and included a good many ladies.;;; The bright, particular star of the evening, Miss Caroline Richings, sang several charming songs, and played with her usual vivacity.;;; Mr. Richings performed well, as he always does.;;; Several new pieces are in preparation, one of which, a pretty domestic sketch entitled the "Household Fairy," will be produced to-night.;;; The play of "Home, Sweet Home," will also be repeated.;;; As recreation is necessary to relieve the human mind of its cares, we know of no place we can more highly recommend for the purpose than the Theatre, while Mr. Richings and his accomplished daughter are there.;;; 
1860-11-01_article_45	1860-11-01	article	NO HEADER	;;; Thanksgiving day.;;; --In accordance with the rubric of the Episcopal Prayer Book which requires that, where no day of Thanksgiving is appointed by the civil authorities, the first day of November shall be observed by that Church as a Day of Thanksgiving, it will be so observed by the Episcopal Church in this and other States, where no day has been appointed by the Governor.;;; There will be divine service in this city at St. James' Church.;;; This day is also appointed by the Presbyterian (O. S.) Synod of Virginia for prayer and fasting.;;; 
